Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02 00:00:00,25.976999,26.750000,25.757000,26.701000,21.449284,33135000
2018-01-03 00:00:00,26.729000,27.073000,26.603001,26.993000,21.683857,31161000
2018-01-04 00:00:00,27.159000,27.176001,26.843000,27.002001,21.691086,19067000
2018-01-05 00:00:00,27.197001,27.426001,26.945000,27.162001,21.819616,28633000
2018-01-08 00:00:00,27.091999,27.254999,26.906000,27.226999,21.871832,20971000
2018-01-09 00:00:00,27.306000,27.385000,26.819000,26.850000,21.568977,26027000
2018-01-10 00:00:00,26.598000,26.614000,26.073000,26.283001,21.113499,31607000
2018-01-11 00:00:00,26.357000,26.385000,26.155001,26.350000,21.167322,17726000
2018-01-12 00:00:00,26.339001,26.532000,26.201000,26.429001,21.230791,19881000
2018-01-16 00:00:00,26.518000,26.700001,26.166000,26.325001,21.147242,33528000
2018-01-17 00:00:00,26.548000,26.653000,26.046000,26.580999,21.352890,37365000
2018-01-18 00:00:00,26.546000,27.006001,26.448000,26.980000,21.673409,30319000
2018-01-19 00:00:00,26.915001,26.944000,26.607000,26.639000,21.399483,29963000
2018-01-22 00:00:00,26.565001,26.677000,26.062000,26.211000,21.055664,27230000
2018-01-23 00:00:00,26.174000,26.441000,25.811001,26.290001,21.119123,35398000
2018-01-24 00:00:00,26.097000,26.327000,25.600000,25.686001,20.633923,45405000
2018-01-25 00:00:00,25.774000,25.784000,24.700001,24.729000,19.865152,59520000
2018-01-26 00:00:00,24.941999,25.094999,24.524000,25.079000,20.146313,49014000
2018-01-29 00:00:00,24.827999,24.948999,24.349001,24.547001,19.718950,50401000
2018-01-30 00:00:00,24.125000,24.503000,23.701000,24.098000,19.358261,46002000
2018-01-31 00:00:00,25.000000,25.313999,24.486000,24.802999,19.924589,80482000
2018-02-01 00:00:00,24.172001,24.590000,23.809999,23.879000,19.182335,66851000
2018-02-02 00:00:00,23.677000,23.796000,23.409000,23.548000,18.916441,58352000
2018-02-05 00:00:00,23.468000,24.400000,22.760000,22.809999,18.323586,70776000
2018-02-06 00:00:00,22.562000,24.040001,22.490000,24.038000,19.310062,77744000
2018-02-07 00:00:00,23.875999,24.309999,23.700001,23.738001,19.069065,40475000
2018-02-08 00:00:00,23.739000,23.851999,22.951000,22.957001,18.441677,43200000
2018-02-09 00:00:00,23.278999,23.712000,22.625000,23.549999,18.918039,43282000
2018-02-12 00:00:00,23.785999,24.548000,23.750000,24.440001,19.632994,35063000
2018-02-13 00:00:00,24.101000,24.603001,24.006001,24.586000,19.750273,23719000
2018-02-14 00:00:00,24.500000,24.865000,24.348000,24.766001,19.894880,25491000
2018-02-15 00:00:00,24.927999,25.184000,24.443001,25.183001,20.229853,25540000
2018-02-16 00:00:00,25.127001,25.237000,24.804001,24.889000,19.993679,32639000
2018-02-20 00:00:00,24.875000,25.573999,24.752001,24.962000,20.052322,41693000
2018-02-21 00:00:00,25.249001,25.347000,24.844999,24.862000,19.971992,28156000
2018-02-22 00:00:00,24.912001,25.309999,24.827000,24.934999,20.030636,19342000
2018-02-23 00:00:00,25.214001,25.503000,25.028999,25.371000,20.380878,18280000
2018-02-26 00:00:00,25.195999,25.444000,25.100000,25.295000,20.319824,28878000
2018-02-27 00:00:00,25.209000,25.566999,25.167999,25.181000,20.228249,21176000
2018-02-28 00:00:00,25.408001,25.448999,24.598000,24.646000,19.798477,28834000
2018-03-01 00:00:00,24.586000,24.912001,24.131001,24.330999,19.545429,26044000
2018-03-02 00:00:00,24.042999,25.118000,24.023001,25.087000,20.152740,27402000
2018-03-05 00:00:00,24.990000,25.134001,24.341999,24.698000,19.840248,25900000
2018-03-06 00:00:00,24.931000,25.129999,24.732000,25.096001,20.159971,30030000
2018-03-07 00:00:00,24.868999,24.940001,24.433001,24.705000,19.845871,31549000
2018-03-08 00:00:00,24.826000,24.830000,24.591999,24.695000,19.837839,33554000
2018-03-09 00:00:00,24.858000,25.427999,24.763000,25.378000,20.386503,30782000
2018-03-12 00:00:00,26.065001,26.430000,25.962000,26.284000,21.114309,53881000
2018-03-13 00:00:00,26.643000,27.385000,26.023001,26.122000,20.984169,66855000
2018-03-14 00:00:00,26.200001,26.233999,25.514999,26.059000,20.933558,39619000
2018-03-15 00:00:00,26.372999,26.889999,26.350000,26.775999,21.509533,57990000
2018-03-16 00:00:00,26.299999,26.360001,25.441000,25.487000,20.474068,113955000
2018-03-19 00:00:00,25.309999,25.649000,24.277000,24.495001,19.677179,71267000
2018-03-20 00:00:00,24.510000,24.805000,24.128000,24.236000,19.469118,61918000
2018-03-21 00:00:00,24.058001,25.059000,24.006001,24.600000,20.051092,54912000
2018-03-22 00:00:00,24.202999,24.672001,24.150000,24.357000,19.853022,43078000
2018-03-23 00:00:00,24.337999,24.521999,24.041000,24.247999,19.764181,59070000
2018-03-26 00:00:00,24.767000,24.882999,24.051001,24.773001,20.192102,48713000
2018-03-27 00:00:00,24.808001,25.424999,24.160000,24.437000,19.918232,63917000
2018-03-28 00:00:00,24.408001,24.693001,23.559999,23.667999,19.291433,41744000
2018-03-29 00:00:00,23.809000,24.084000,23.476000,23.565001,19.207478,46874000
2018-04-02 00:00:00,23.395000,23.612000,22.544001,22.768000,18.557852,53088000
2018-04-03 00:00:00,23.086000,23.698000,22.721001,23.677999,19.299578,45569000
2018-04-04 00:00:00,23.004999,23.792000,22.950001,23.698999,19.316696,37720000
2018-04-05 00:00:00,24.076000,24.167999,23.500000,23.631001,19.261272,35798000
