Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02 00:00:00,55.251938,55.290699,54.670544,54.864342,40.290241,1672872
2018-01-03 00:00:00,54.941860,55.067829,54.573643,54.718990,40.183510,1593408
2018-01-04 00:00:00,54.534885,54.583332,53.536823,53.536823,39.315376,1939334
2018-01-05 00:00:00,53.585270,53.653103,53.207363,53.498062,39.286911,1471219
2018-01-08 00:00:00,53.536823,53.672482,53.313953,53.565891,39.336723,1133342
2018-01-09 00:00:00,53.498062,53.556202,52.509689,52.567829,38.603779,1985258
2018-01-10 00:00:00,52.325581,52.364342,51.162792,51.414730,37.756977,3772682
2018-01-11 00:00:00,51.598839,52.083332,51.501938,51.627907,37.913532,2310958
2018-01-12 00:00:00,51.550388,51.569767,50.998062,51.085270,37.515045,2132525
2018-01-16 00:00:00,51.356590,51.850777,51.279072,51.298450,37.671600,2066477
2018-01-17 00:00:00,51.550388,51.841084,51.308140,51.589146,37.885067,1718590
2018-01-18 00:00:00,51.405041,51.540699,50.988373,51.114342,37.536392,1982988
2018-01-19 00:00:00,51.240311,51.501938,50.968990,51.492249,37.813911,2040780
2018-01-22 00:00:00,51.521317,52.228683,51.521317,52.189922,38.326263,1760076
2018-01-23 00:00:00,52.277130,52.868217,52.277130,52.839146,38.803032,1692274
2018-01-24 00:00:00,52.732559,52.887596,52.189922,52.335270,38.432991,1719931
2018-01-25 00:00:00,52.335270,52.771317,52.257751,52.751938,38.738976,1690829
2018-01-26 00:00:00,52.810078,52.839146,52.306202,52.529072,38.575325,1726123
2018-01-29 00:00:00,52.325581,52.490311,51.017441,51.405041,37.749866,2185879
2018-01-30 00:00:00,51.308140,51.356590,50.658916,50.833332,37.330040,2155332
2018-01-31 00:00:00,50.707363,51.792637,50.591084,51.540699,38.008167,3748534
2018-02-01 00:00:00,51.443798,51.560078,49.815891,49.990311,36.864861,3291048
2018-02-02 00:00:00,49.515503,49.854652,48.856590,49.660854,36.621895,2595067
2018-02-05 00:00:00,49.312016,50.184109,48.498062,48.546513,35.800137,3214474
2018-02-06 00:00:00,48.217052,49.089146,47.490311,48.517441,35.778706,3945542
2018-02-07 00:00:00,48.546513,49.370155,47.374031,47.403103,34.956940,6054847
2018-02-08 00:00:00,47.325581,47.800388,46.065891,46.085270,33.985111,4539149
2018-02-09 00:00:00,46.385658,47.751938,45.949612,47.383720,34.942646,3337075
2018-02-12 00:00:00,47.538761,47.703487,45.784885,47.170544,34.785439,4427899
2018-02-13 00:00:00,47.141472,47.655041,46.472870,47.470928,35.006947,2945122
2018-02-14 00:00:00,47.044575,47.141472,46.298450,46.608528,34.370987,2815812
2018-02-15 00:00:00,46.773254,47.839146,46.647285,47.751938,35.214176,3099509
2018-02-16 00:00:00,47.800388,48.478683,47.781010,48.410854,35.700096,3000437
2018-02-20 00:00:00,48.352715,48.691860,47.858528,47.868217,35.299938,3075360
2018-02-21 00:00:00,47.751938,48.032948,46.841084,46.889534,34.578205,3612310
2018-02-22 00:00:00,47.054264,48.207363,46.763565,47.771317,35.228455,3034596
