Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02 00:00:00,33.099998,33.263332,32.840000,32.863335,29.255863,30451500
2018-01-03 00:00:00,32.950001,33.333332,32.923332,33.150002,29.511065,26710800
2018-01-04 00:00:00,33.180000,33.259998,32.970001,33.180000,29.537771,20491200
2018-01-05 00:00:00,33.213333,33.459999,33.203335,33.376667,29.712852,21852000
2018-01-08 00:00:00,33.416668,33.916668,33.403332,33.869999,30.152023,26531700
2018-01-09 00:00:00,34.009998,34.116669,33.436668,33.463333,29.790003,21938100
2018-01-10 00:00:00,33.250000,33.296665,32.843334,33.223331,29.576340,23791200
2018-01-11 00:00:00,33.233334,33.483334,32.926666,33.340000,29.680201,19613100
2018-01-12 00:00:00,33.463333,33.813332,33.433334,33.623333,29.932438,20853600
2018-01-16 00:00:00,33.779999,33.970001,33.446667,33.563332,29.879013,21512100
2018-01-17 00:00:00,33.716667,34.313332,33.566666,34.233334,30.475473,26045700
2018-01-18 00:00:00,34.913334,34.980000,34.540001,34.766666,30.950264,36923700
2018-01-19 00:00:00,34.880001,34.976665,34.553333,34.863335,31.036327,25135800
2018-01-22 00:00:00,34.833332,35.150002,34.680000,35.150002,31.291517,21924900
2018-01-23 00:00:00,35.096668,35.383331,34.856667,35.299999,31.425047,24863400
2018-01-24 00:00:00,35.450001,35.480000,34.939999,35.263332,31.392412,20469300
2018-01-25 00:00:00,35.283333,35.603333,35.283333,35.533333,31.632769,17571300
2018-01-26 00:00:00,35.666668,36.136665,35.560001,36.130001,32.163948,20358900
2018-01-29 00:00:00,36.036667,36.660000,35.996666,36.516666,32.508167,25065600
2018-01-30 00:00:00,36.380001,36.453335,35.716667,35.910000,31.968092,27541500
2018-01-31 00:00:00,35.923332,36.060001,35.356667,35.533333,31.632769,29438400
2018-02-01 00:00:00,35.320000,35.520000,35.060001,35.173332,31.312288,19160400
2018-02-02 00:00:00,35.049999,35.490002,34.716667,34.826668,31.003687,27759300
2018-02-05 00:00:00,34.466667,34.869999,32.363335,33.363335,29.700979,37684800
2018-02-06 00:00:00,32.546665,33.693333,32.416668,33.633331,29.941332,49241400
2018-02-07 00:00:00,33.500000,34.863335,33.336666,34.283333,30.519987,33495600
2018-02-08 00:00:00,34.410000,34.493332,33.333332,33.340000,29.680201,41925300
2018-02-09 00:00:00,33.509998,33.700001,32.143333,33.123333,29.487322,42553800
2018-02-12 00:00:00,33.376667,33.483334,32.933334,33.183334,29.540733,27405300
2018-02-13 00:00:00,33.110001,33.740002,33.110001,33.660000,29.965073,19868400
2018-02-14 00:00:00,33.619999,34.083332,33.403332,33.900002,30.178732,21922800
2018-02-15 00:00:00,34.183334,34.546665,33.943333,34.410000,30.632753,22484700
2018-02-16 00:00:00,34.363335,34.980000,33.993332,34.926666,31.092693,48192900
