Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02 00:00:00,119.930000,120.180000,117.930000,118.059998,97.670990,4165800
2018-01-03 00:00:00,117.910004,118.470001,117.639999,117.750000,97.414520,4224000
2018-01-04 00:00:00,117.800003,119.110001,117.599998,118.330002,97.894356,3147000
2018-01-05 00:00:00,118.410004,119.089996,118.250000,118.669998,98.175613,2714200
2018-01-08 00:00:00,118.209999,118.739998,117.669998,117.989998,97.613045,5730400
2018-01-09 00:00:00,118.260002,118.980003,117.949997,118.080002,97.687515,4573600
2018-01-10 00:00:00,118.129997,118.360001,116.699997,117.480003,97.191132,3363900
2018-01-11 00:00:00,117.639999,117.849998,116.379997,116.879997,96.694756,3685200
2018-01-12 00:00:00,116.949997,118.010002,116.849998,117.379997,97.108406,4335500
2018-01-16 00:00:00,117.199997,118.349998,117.029999,117.860001,97.505516,4936500
2018-01-17 00:00:00,118.290001,120.169998,118.209999,119.180000,98.597565,4554600
2018-01-18 00:00:00,119.089996,119.620003,118.650002,119.050003,98.490005,6221800
2018-01-19 00:00:00,119.480003,120.680000,118.639999,120.169998,99.416557,6002600
2018-01-22 00:00:00,120.099998,121.849998,120.000000,121.510002,100.525154,4308600
2018-01-23 00:00:00,121.070000,122.510002,120.849998,121.300003,100.351456,3536900
2018-01-24 00:00:00,121.239998,121.480003,120.820000,121.139999,100.219032,3445200
2018-01-25 00:00:00,120.610001,121.449997,120.360001,120.900002,100.020485,2712900
2018-01-26 00:00:00,120.610001,121.839996,120.610001,121.760002,100.732002,3993900
2018-01-29 00:00:00,121.379997,122.160004,119.650002,119.669998,99.002930,3854700
2018-01-30 00:00:00,119.680000,121.199997,119.500000,119.889999,99.184959,4945200
2018-01-31 00:00:00,119.839996,120.750000,119.510002,120.300003,99.524124,4018100
2018-02-01 00:00:00,119.919998,121.010002,119.279999,120.300003,99.524124,3485600
2018-02-02 00:00:00,119.910004,120.279999,118.400002,118.669998,98.175613,3348900
2018-02-05 00:00:00,118.570000,119.660004,114.410004,114.459999,94.692696,5347600
2018-02-06 00:00:00,112.440002,113.949997,110.150002,113.559998,93.948128,6642600
2018-02-07 00:00:00,113.970001,115.769997,112.750000,113.500000,93.898491,4931400
