Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02 00:00:00,197.140472,198.219070,194.657196,197.023407,152.505280,3505476
2018-01-03 00:00:00,196.546829,197.098663,195.058533,197.015045,152.498840,2623665
2018-01-04 00:00:00,198.160538,200.200668,197.717392,199.590302,154.492203,2682748
2018-01-05 00:00:00,199.540131,201.421402,198.779266,201.145493,155.695984,2195736
2018-01-08 00:00:00,200.150497,201.454849,199.983276,200.493317,155.191193,2235324
2018-01-09 00:00:00,200.334442,202.157196,200.117050,201.739136,156.155502,2027340
2018-01-10 00:00:00,201.505020,202.817719,200.693985,201.622070,156.064850,1962516
2018-01-11 00:00:00,201.287628,202.625412,200.459869,202.600327,156.822113,1779289
2018-01-12 00:00:00,203.235779,205.685623,202.759201,204.406357,158.220047,2361263
2018-01-16 00:00:00,205.100327,206.680603,203.871231,204.632111,158.394791,2883676
2018-01-17 00:00:00,206.396317,207.801010,205.518402,207.449829,160.575836,3012724
2018-01-18 00:00:00,207.466553,208.193985,204.782608,205.610367,159.152039,2671266
2018-01-19 00:00:00,206.212372,207.775925,205.351166,207.508362,160.621124,2408146
2018-01-22 00:00:00,206.630432,207.265884,204.916382,206.772568,160.051636,1985958
2018-01-23 00:00:00,206.446487,206.739136,204.949829,205.944809,159.410904,2179949
2018-01-24 00:00:00,207.349503,207.809372,205.894653,207.098663,160.304016,4151316
2018-01-25 00:00:00,209.030106,213.043472,206.605347,211.003342,163.326431,4195448
2018-01-26 00:00:00,211.897995,217.198990,211.864548,216.245819,167.384369,4461798
2018-01-29 00:00:00,216.145493,216.839462,214.021744,214.055191,165.688690,2758335
2018-01-30 00:00:00,213.712372,213.787628,210.209030,210.317719,162.795746,2885470
2018-01-31 00:00:00,210.275925,211.647156,208.695648,209.448166,162.122665,3751134
2018-02-01 00:00:00,206.889633,209.105347,205.836121,207.307693,160.465820,3187938
2018-02-02 00:00:00,206.045151,207.984955,204.749161,204.991638,158.673111,4695137
2018-02-05 00:00:00,203.595322,204.347824,188.971573,193.511703,149.787079,7882238
2018-02-06 00:00:00,190.225754,196.128769,189.640472,195.342804,151.204453,6109288
2018-02-07 00:00:00,194.974915,198.595322,194.665558,194.974915,150.919708,3451178
2018-02-08 00:00:00,194.949829,195.075256,186.162201,186.362869,144.253571,4486555
2018-02-09 00:00:00,187.801010,189.765884,182.424744,188.302673,145.755020,5404246
2018-02-12 00:00:00,190.209030,192.625412,189.046829,191.630432,148.330933,3935318
2018-02-13 00:00:00,192.065216,193.954849,191.413040,193.444809,149.735336,3018226
2018-02-14 00:00:00,191.847824,194.707352,191.028427,193.979935,150.149536,2796009
2018-02-15 00:00:00,195.075256,196.404678,193.043472,196.379593,152.903275,2544490
2018-02-16 00:00:00,196.463211,199.364548,195.142136,197.884613,154.075089,2657273
2018-02-20 00:00:00,196.103683,197.884613,195.576920,196.546829,153.033493,3200376
2018-02-21 00:00:00,196.245819,198.879593,194.063538,194.130432,151.152100,3063434
2018-02-22 00:00:00,194.339462,198.469894,194.197327,197.324417,153.638931,2732262
2018-02-23 00:00:00,198.035110,198.904678,195.978256,198.177261,154.302979,1933573
2018-02-26 00:00:00,199.841141,204.732437,199.423080,204.130432,158.938187,3691813
2018-02-27 00:00:00,204.523407,204.573578,201.270905,201.321075,156.750778,2126847
2018-02-28 00:00:00,202.040131,202.575256,196.822739,196.914719,153.319946,2943834
2018-03-01 00:00:00,197.449829,198.018402,191.914719,193.428101,150.605225,4170572
2018-03-02 00:00:00,192.098663,193.369568,189.239136,192.617050,149.973770,3483709
2018-03-05 00:00:00,192.307693,195.409698,191.078598,194.657196,151.562225,2673419
