Date,Close
2018-01-31,
2018-02-28,-0.015459723352318933
2018-03-31,-0.0430165289256198
2018-04-30,-0.028887257653611997
2018-05-31,0.12134281903068045
2018-06-30,-0.06062889091557955
2018-07-31,0.03360067539046008
2018-08-31,0.14628767458956138
2018-09-30,0.0012113438791505615
2018-10-31,-0.2497686997366736
2018-11-30,-0.2248256889436987
2018-12-31,-0.18313651104448392
2019-01-31,0.07677902621722854
2019-02-28,0.07311304347826098
2019-03-31,0.1640088162841955
2019-04-30,0.008019603475161619
2019-05-31,-0.25160220994475146
2019-06-30,0.21238742064077942
2019-07-31,0.027339706509164063
2019-08-31,-0.007171645329539955
2019-09-30,0.03916184108411436
2019-10-31,0.1548227724478659
2019-11-30,0.07820117401253612
2019-12-31,0.08563255513518508
2020-01-31,0.004802379940501478
2020-02-29,0.1422831281986212
2020-03-31,-0.023956751953197353
2020-04-30,0.10880121396054632
2020-05-31,0.21465717804844675
2020-06-30,0.0701087262689426
2020-07-31,0.11760680161090797
2020-08-31,0.25999199227490033
2020-09-30,0.01166398743878272
2020-10-31,-0.07364842393111848
2020-11-30,0.06921174405616726
2020-12-31,-0.025855314703578047
2021-01-31,-0.004998085024894627
2021-02-28,0.05579399141630881
2021-03-31,-0.026705311896168205
2021-04-30,0.12445451650965467
2021-05-31,0.08228115526833024
2021-06-30,0.23133997545876905
2021-07-31,-0.02517185225987484
2021-08-31,0.148007531257627
2021-09-30,-0.07455885637703819
2021-10-31,0.23416677930102336
2021-11-30,0.27805375202619587
2021-12-31,-0.09992043395520966
2022-01-31,-0.16745432550591022
2022-02-28,-0.004124806011598481
2022-03-31,0.11896653680541314
2022-04-30,-0.32027407169515765
2022-05-31,0.00673963407884659
2022-06-30,-0.18814271700178253
2022-07-31,0.19816610594366368
2022-08-31,-0.16896988382976386
2022-09-30,-0.19577315489598512
2022-10-31,0.11187082955762429
2022-11-30,0.2538341853745276
2022-12-31,-0.13644152927967845
