Date,Close
2018-01-31,
2018-02-28,0.06384760503363096
2018-03-31,-0.0580507311486802
2018-04-30,-0.015019692454404598
2018-05-31,0.13076364833023457
2018-06-30,-0.009418290991989764
2018-07-31,0.027983318027118953
2018-08-31,0.19622688301968072
2018-09-30,-0.008302947620209222
2018-10-31,-0.030477557712810133
2018-11-30,-0.18404459471808465
2018-12-31,-0.11669837607794831
2019-01-31,0.055154049571343844
2019-02-28,0.040314755099381205
2019-03-31,0.09702572784409957
2019-04-30,0.05643592643192252
2019-05-31,-0.12757259181741165
2019-06-30,0.1305191692228631
2019-07-31,0.07639446240905423
2019-08-31,-0.020183947434620708
2019-09-30,0.07296155843706886
2019-10-31,0.11068444881010842
2019-11-30,0.07432868747915555
2019-12-31,0.09878388026192697
2020-01-31,0.05400993166041035
2020-02-29,-0.1167975931815427
2020-03-31,-0.0697614615019877
2020-04-30,0.15537377499307947
2020-05-31,0.08216479573171398
2020-06-30,0.14738624712352966
2020-07-31,0.16513163920389173
2020-08-31,0.21437973434256108
2020-09-30,-0.10252631523313871
2020-10-31,-0.06001206389797187
2020-11-30,0.09360648453420461
2020-12-31,0.11457369723879807
2021-01-31,-0.005501507189667576
2021-02-28,-0.08108521091545551
2021-03-31,0.007339600736605556
2021-04-30,0.07621780472832085
2021-05-31,-0.05210714768941094
2021-06-30,0.0991092681236716
2021-07-31,0.06498242950586319
2021-08-31,0.04092966515199725
2021-09-30,-0.06803663218024592
2021-10-31,0.05865726501766777
2021-11-30,0.10347129298789137
2021-12-31,0.07422869798737985
2022-01-31,-0.015712157965956486
2022-02-28,-0.05526950483619131
2022-03-31,0.057473390790739876
2022-04-30,-0.09713078805835418
2022-05-31,-0.05588327520012448
2022-06-30,-0.08142969178795201
2022-07-31,0.1886336586554005
2022-08-31,-0.032551807044237546
2022-09-30,-0.12097699961215491
2022-10-31,0.10955136996131776
2022-11-30,-0.034628910515949185
2022-12-31,-0.12227255368690504
