Date,Close
2018-01-31,
2018-02-28,0.04242907339828461
2018-03-31,-0.04304937136564835
2018-04-30,0.08207478887095476
2018-05-31,0.04053941726908672
2018-06-30,0.04306519152691335
2018-07-31,0.045676010017084545
2018-08-31,0.1323644762722911
2018-09-30,-0.0048243016594402555
2018-10-31,-0.20219175831868674
2018-11-30,0.05767175640972555
2018-12-31,-0.11134969986864884
2019-01-31,0.1443170977722421
2019-02-28,-0.04590598819004754
2019-03-31,0.08593569960379188
2019-04-30,0.08185874674959992
2019-05-31,-0.07861319181168924
2019-06-30,0.06679174191909643
2019-07-31,-0.014179179221521232
2019-08-31,-0.04847382279027501
2019-09-30,-0.022732740968341214
2019-10-31,0.023474695727896178
2019-11-30,0.013587304267558276
2019-12-31,0.026121690069728087
2020-01-31,0.0870638061101352
2020-02-29,-0.06221372004700665
2020-03-31,0.03502057067020581
2020-04-30,0.26890011899144484
2020-05-31,-0.012784939679505447
2020-06-30,0.12956672412451842
2020-07-31,0.14711362743986034
2020-08-31,0.09046102950545509
2020-09-30,-0.08757859059325879
2020-10-31,-0.03575408657000523
2020-11-30,0.04343987100241664
2020-12-31,0.028058384341161702
2021-01-31,-0.015576012052626376
2021-02-28,-0.03532841413921051
2021-03-31,0.00037178338985999204
2021-04-30,0.12066273401666194
2021-05-31,-0.07047025661188722
2021-06-30,0.06735499258740907
2021-07-31,-0.032722286933684064
2021-08-31,0.0430341716194953
2021-09-30,-0.05351810816793545
2021-10-31,0.02660245857951482
2021-11-30,0.03992369751459801
2021-12-31,-0.04925196816715949
2022-01-31,-0.10282990645314838
2022-02-28,0.02667251850531671
2022-03-31,0.061437284725167185
2022-04-30,-0.23752509379009001
2022-05-31,-0.032764320791681456
2022-06-30,-0.11645921204748677
2022-07-31,0.2705959727953675
2022-08-31,-0.06061504395587347
2022-09-30,-0.1086218926076018
2022-10-31,-0.09345130973451321
2022-11-30,-0.05759469821173957
2022-12-31,-0.12989435332614097
