Date,Close
2018-01-31,
2018-02-28,-0.006329839387567593
2018-03-31,-0.043861032216181206
2018-04-30,-0.026437597010923075
2018-05-31,0.09872731665623391
2018-06-30,-0.037410281373813636
2018-07-31,-0.08601219914276292
2018-08-31,-0.012355142715425926
2018-09-30,0.1264666940601744
2018-10-31,-0.09419199124549094
2018-11-30,0.06228457370421148
2018-12-31,0.07105850937443714
2019-01-31,0.05493951765532157
2019-02-28,0.026505050270082098
2019-03-31,0.09206130491216236
2019-04-30,0.05882747693217638
2019-05-31,-0.20967336683417082
2019-06-30,0.1439357415355269
2019-07-31,0.007399500013878235
2019-08-31,-0.025345735185843155
2019-09-30,-0.02324511746391167
2019-10-31,0.06078168580432508
2019-11-30,0.07976779921461485
2019-12-31,-0.0006008981373137878
2020-01-31,-0.03436485141335521
2020-02-29,-0.10663264822936658
2020-03-31,-0.1302912526700628
2020-04-30,0.1455926674648953
2020-05-31,0.07234371282145236
2020-06-30,0.08356507420726222
2020-07-31,0.0036119893662434066
2020-08-31,0.0959747780891802
2020-09-30,0.04945985885064075
2020-10-31,-0.0403216414229699
2020-11-30,0.14858564343489844
2020-12-31,0.09031821578967536
2021-01-31,0.028891149937193106
2021-02-28,0.04299669351823954
2021-03-31,-0.013216400280928853
2021-04-30,-0.016089418623788543
2021-05-31,0.03535736596574668
2021-06-30,0.009548323860507635
2021-07-31,0.01795157780184442
2021-08-31,0.024330448612887468
2021-09-30,-0.024697833416507442
2021-10-31,0.09638504526426495
2021-11-30,0.04139785957454811
2021-12-31,0.20179526080046228
2022-01-31,-0.11952028072917442
2022-02-28,0.00266262711369869
2022-03-31,0.07190521707587516
2022-04-30,-0.11956867169941343
2022-05-31,0.04642942777520198
2022-06-30,-0.16258423112061082
2022-07-31,0.10224159440436398
2022-08-31,-0.06792038918353638
2022-09-30,-0.11039646792082836
2022-10-31,0.05880498054537098
2022-11-30,0.17210499080862363
2022-12-31,0.014699689405301308
