Date,Close
2018-01-31,
2018-02-28,-0.0014696810144321226
2018-03-31,-0.04787877922077921
2018-04-30,-0.010821151124659867
2018-05-31,-0.01627134598521185
2018-06-30,-0.026259274343345962
2018-07-31,0.10316698953455816
2018-08-31,-0.0032187473654305965
2018-09-30,-0.015185948417071882
2018-10-31,-0.033853235868601006
2018-11-30,0.01990465107057382
2018-12-31,-0.12204333803321643
2019-01-31,0.06023352611451993
2019-02-28,0.008309188405797086
2019-03-31,-0.02999231477584985
2019-04-30,0.14639928440978123
2019-05-31,-0.08694531442623066
2019-06-30,0.05511517605808969
2019-07-31,0.037567056237019836
2019-08-31,-0.05293102586206899
2019-09-30,0.07127253712659276
2019-10-31,0.061432542077788366
2019-11-30,0.05475502008893729
2019-12-31,0.05798420833273399
2020-01-31,-0.05050210403882782
2020-02-29,-0.12277122905129034
2020-03-31,-0.22461460490384455
2020-04-30,0.06364548554532368
2020-05-31,0.016186256971882695
2020-06-30,-0.03339841811526911
2020-07-31,0.02742931166126561
2020-08-31,0.03673430294634006
2020-09-30,-0.039125710367787
2020-10-31,0.018385832088475107
2020-11-30,0.2023663382051577
2020-12-31,0.07796066537056312
2021-01-31,0.012591469268906863
2021-02-28,0.14377866081881807
2021-03-31,0.0343819940800707
2021-04-30,0.010379045139040866
2021-05-31,0.06781098196230384
2021-06-30,-0.052971333019625644
2021-07-31,-0.024173808468668234
2021-08-31,0.05382789599306825
2021-09-30,0.023382338669252878
2021-10-31,0.03787645503236048
2021-11-30,-0.0651009303967327
2021-12-31,-0.003022073877452902
2022-01-31,-0.06157246372317793
2022-02-28,-0.045760449027169026
2022-03-31,-0.03864595122751868
2022-04-30,-0.12441318316540295
2022-05-31,0.1078250242306884
2022-06-30,-0.1483777931899809
2022-07-31,0.024420566340284555
2022-08-31,-0.014129663539097947
2022-09-30,-0.08115715076522068
2022-10-31,0.2045932727272728
2022-11-30,0.0977120773207516
2022-12-31,-0.02952661171433113
