Date,Close
2018-01-31,
2018-02-28,-0.045855808474802306
2018-03-31,-0.10391438578173673
2018-04-30,0.07641283894417583
2018-05-31,0.11499999418604645
2018-06-30,0.013244384259278208
2018-07-31,-0.11187733746839557
2018-08-31,0.01825236970387789
2018-09-30,-0.06413241482120113
2018-10-31,-0.07704009157679281
2018-11-30,-0.07365434162711892
2018-12-31,-0.06770503472224565
2019-01-31,0.2715692050215637
2019-02-28,-0.03143562863476357
2019-03-31,0.032455900262419846
2019-04-30,0.16023751682479426
2019-05-31,-0.08236811527512244
2019-06-30,0.08750774166051878
2019-07-31,0.006373036269430088
2019-08-31,-0.04407145227969833
2019-09-30,-0.04087895773015515
2019-10-31,0.07620166131848971
2019-11-30,0.05212629957087289
2019-12-31,0.01790319885887337
2020-01-31,-0.016272818514007414
2020-02-29,-0.04675351796833205
2020-03-31,-0.13337142342509778
2020-04-30,0.22727819735111154
2020-05-31,0.09955541157301617
2020-06-30,0.00879653043309836
2020-07-31,0.11714444964103077
2020-08-31,0.15583243707046512
2020-09-30,-0.10675312659946279
2020-10-31,0.004620049743109256
2020-11-30,0.052677651135132786
2020-12-31,-0.013755991573975557
2021-01-31,-0.054290587138811186
2021-02-28,-0.002748391730457489
2021-03-31,0.14327305611507346
2021-04-30,0.10372453775073698
2021-05-31,0.011228079691045334
2021-06-30,0.057737290070543734
2021-07-31,0.024704487136810505
2021-08-31,0.06477692331552931
2021-09-30,-0.10540879717685692
2021-10-31,-0.04661306255577391
2021-11-30,0.0027505145123045693
2021-12-31,0.03664555054493612
2022-01-31,-0.06864871588555876
2022-02-28,-0.32634236013719087
2022-03-31,0.053689058682126145
2022-04-30,-0.09844396429913671
2022-05-31,-0.03406994545782438
2022-06-30,-0.16726915496420758
2022-07-31,-0.013333296124031002
2022-08-31,0.024072827501967486
2022-09-30,-0.16724974633737322
2022-10-31,-0.3133843690572714
2022-11-30,0.26771138824768625
2022-12-31,0.018966960524419374
