Date,Close
2018-01-31,
2018-02-28,0.023888700122324247
2018-03-31,0.05660379272461369
2018-04-30,-0.008832622548670455
2018-05-31,0.0693530040556567
2018-06-30,-0.09945655616926519
2018-07-31,-0.03238787029547119
2018-08-31,0.006860748726018606
2018-09-30,-0.023539107990914743
2018-10-31,-0.008669908888350397
2018-11-30,0.05183446988407692
2018-12-31,-0.04826609109174429
2019-01-31,0.0040485616876198005
2019-02-28,0.12393888208698822
2019-03-31,0.013972847695861823
2019-04-30,-0.04953444972933996
2019-05-31,-0.13714733273614166
2019-06-30,0.08696634679912929
2019-07-31,0.055984960434195985
2019-08-31,-0.06211669756907423
2019-09-30,0.08690147648175484
2019-10-31,0.09703085769514574
2019-11-30,0.026888378328115747
2019-12-31,0.03100773524561129
2020-01-31,0.06817046176008223
2020-02-29,-0.13155013295792273
2020-03-31,-0.025216156340057694
2020-04-30,0.10827792143898596
2020-05-31,0.04918306102034009
2020-06-30,-0.04926105196249797
2020-07-31,-0.20223970575832517
2020-08-31,0.06746283260004193
2020-09-30,0.016290441289687152
2020-10-31,-0.1448435717428268
2020-11-30,0.09191506530973514
2020-12-31,0.030403351826405522
2021-01-31,0.11421112003211564
2021-02-28,0.09493787047154978
2021-03-31,0.05297797059851872
2021-04-30,-0.10109376562500005
2021-05-31,-0.007126716619619611
2021-06-30,-0.017156863045463266
2021-07-31,-0.043106484558362745
2021-08-31,0.006329113806233799
2021-09-30,-0.014428449603617333
2021-10-31,-0.08033031306926253
2021-11-30,0.004081653061224433
2021-12-31,0.04674794620431011
2022-01-31,-0.052038834951456336
2022-02-28,-0.02294139696845554
2022-03-31,0.03899370987434558
2022-04-30,-0.1204600661731221
2022-05-31,0.019041018582243607
2022-06-30,-0.15781175856874197
2022-07-31,-0.029403875968992188
2022-08-31,-0.12090335662618124
2022-09-30,-0.19266917293233088
2022-10-31,0.10322079937912298
2022-11-30,0.057685543440028075
2022-12-31,-0.12105088127702035
